"","rt","subject_id","img_duration","responded","condition","emotion","correct"
"2214",508.37,"5e8ff19da0c64c2f34550e7e",400,"short","orig","fear",TRUE
"2215",436.555,"5e8ff19da0c64c2f34550e7e",600,"short","orig","fear",TRUE
"2216",558.275,"5e8ff19da0c64c2f34550e7e",400,"short","orig","sad",TRUE
"2217",667.355,"5e8ff19da0c64c2f34550e7e",800,"long","orig","sad",FALSE
"2218",598.96,"5e8ff19da0c64c2f34550e7e",800,"long","orig","sad",FALSE
"2219",391.11,"5d495ad410bee7001bd0f4ee",400,"short","blob","sad",TRUE
"2220",357.74,"5d495ad410bee7001bd0f4ee",1200,"long","blob","fear",TRUE
"2221",337.58,"5d495ad410bee7001bd0f4ee",800,"long","blob","fear",FALSE
"2222",639.91,"5d495ad410bee7001bd0f4ee",1200,"long","blob","sad",TRUE
"2223",342.485,"5d495ad410bee7001bd0f4ee",400,"short","blob","fear",TRUE
"2224",382.23,"5d495ad410bee7001bd0f4ee",1000,"long","blob","sad",TRUE
"2225",298.705,"5d495ad410bee7001bd0f4ee",400,"short","blob","sad",TRUE
"2226",316.04,"5d495ad410bee7001bd0f4ee",800,"long","blob","sad",FALSE
"2227",345.98,"5d495ad410bee7001bd0f4ee",800,"long","blob","sad",FALSE
"2228",336.015,"5d495ad410bee7001bd0f4ee",1400,"long","blob","fear",TRUE
"2229",244.105,"5d495ad410bee7001bd0f4ee",1400,"long","blob","sad",TRUE
"2230",271.61,"5d495ad410bee7001bd0f4ee",400,"short","blob","fear",TRUE
"2231",242.285,"5d495ad410bee7001bd0f4ee",1600,"long","blob","sad",TRUE
"2232",313.53,"5d495ad410bee7001bd0f4ee",1000,"long","blob","sad",TRUE
"2233",305.765,"5d495ad410bee7001bd0f4ee",1200,"long","blob","fear",TRUE
"2234",326.685,"5d495ad410bee7001bd0f4ee",1000,"long","blob","fear",TRUE
"2235",496.575,"5d495ad410bee7001bd0f4ee",1400,"long","blob","fear",TRUE
"2236",373,"5d495ad410bee7001bd0f4ee",1000,"long","blob","sad",TRUE
"2237",509.77,"5d495ad410bee7001bd0f4ee",1400,"long","blob","fear",TRUE
"2238",354.755,"5d495ad410bee7001bd0f4ee",1400,"long","blob","fear",TRUE
"2239",2284.03,"5e316c0686399a000c8f29c9",1200,"long","blob","sad",TRUE
"2240",530.13,"5e316c0686399a000c8f29c9",1600,"long","blob","sad",TRUE
"2241",2279.5,"5e316c0686399a000c8f29c9",1600,"long","blob","fear",TRUE
"2242",196.16,"5e316c0686399a000c8f29c9",400,"short","blob","sad",TRUE
"2243",6806.71,"5e316c0686399a000c8f29c9",1000,"long","blob","fear",TRUE
"2244",487.575,"5e316c0686399a000c8f29c9",400,"short","blob","sad",TRUE
"2245",1498.35,"5e316c0686399a000c8f29c9",600,"short","blob","fear",TRUE
"2246",4846.85,"5e316c0686399a000c8f29c9",800,"short","blob","sad",TRUE
"2247",100.3,"5e316c0686399a000c8f29c9",1400,"long","blob","sad",TRUE
"2248",278.05,"5e316c0686399a000c8f29c9",1400,"long","blob","sad",TRUE
"2249",707.94,"5e316c0686399a000c8f29c9",1400,"long","blob","fear",TRUE
"2250",850.095,"5e316c0686399a000c8f29c9",600,"short","blob","fear",TRUE
"2251",608.115,"5e316c0686399a000c8f29c9",1600,"long","blob","sad",TRUE
"2252",3986.98,"5e316c0686399a000c8f29c9",1000,"short","blob","fear",TRUE
"2253",450.305,"5e316c0686399a000c8f29c9",600,"short","blob","fear",TRUE
"2254",78.41,"5e316c0686399a000c8f29c9",600,"short","blob","fear",TRUE
"2255",138.09,"5e316c0686399a000c8f29c9",600,"short","blob","fear",TRUE
"2256",175.795,"5e316c0686399a000c8f29c9",400,"short","blob","sad",TRUE
"2257",184.145,"5e316c0686399a000c8f29c9",400,"short","blob","sad",TRUE
"2258",150.675,"5e316c0686399a000c8f29c9",400,"short","blob","fear",TRUE
"2259",4616.4,"5d3a11ab26ef9c0001d95a30",1000,"short","blob","sad",TRUE
"2260",729.99,"5d3a11ab26ef9c0001d95a30",400,"short","blob","sad",TRUE
"2261",2138.97,"5d3a11ab26ef9c0001d95a30",400,"short","blob","sad",TRUE
"2262",1888.18,"5d3a11ab26ef9c0001d95a30",400,"long","blob","fear",FALSE
"2263",1051.18,"5d3a11ab26ef9c0001d95a30",1400,"long","blob","fear",TRUE
"2264",566.77,"5d3a11ab26ef9c0001d95a30",400,"short","blob","sad",TRUE
"2265",1490.03,"5d3a11ab26ef9c0001d95a30",400,"short","blob","fear",TRUE
"2266",895.965,"5d3a11ab26ef9c0001d95a30",400,"short","blob","fear",TRUE
"2267",454.76,"5d3a11ab26ef9c0001d95a30",400,"short","blob","fear",TRUE
"2268",450.405,"5d3a11ab26ef9c0001d95a30",1200,"long","blob","sad",TRUE
"2269",19.225,"5d3a11ab26ef9c0001d95a30",400,"short","blob","sad",TRUE
"2270",625.52,"5d3a11ab26ef9c0001d95a30",400,"short","blob","sad",TRUE
"2271",730.14,"5d3a11ab26ef9c0001d95a30",1400,"long","blob","sad",TRUE
"2272",967.13,"5d3a11ab26ef9c0001d95a30",1200,"short","blob","sad",FALSE
"2273",645.625,"5d3a11ab26ef9c0001d95a30",1000,"short","blob","fear",TRUE
"2274",561.07,"5d3a11ab26ef9c0001d95a30",400,"short","blob","fear",TRUE
"2275",682.86,"5d3a11ab26ef9c0001d95a30",400,"long","blob","sad",FALSE
"2276",507.27,"5d3a11ab26ef9c0001d95a30",400,"short","blob","fear",TRUE
"2277",1021.18,"5d3a11ab26ef9c0001d95a30",400,"short","blob","fear",TRUE
"2278",564.07,"5d3a11ab26ef9c0001d95a30",800,"long","blob","fear",FALSE
"2279",669.635,"5e7cbf1f97aaad3121975d64",600,"short","orig","sad",TRUE
"2280",2166.01,"5e7cbf1f97aaad3121975d64",1000,"long","orig","fear",TRUE
"2281",1038.06,"5e7cbf1f97aaad3121975d64",1600,"long","orig","sad",TRUE
"2282",448.945,"5e7cbf1f97aaad3121975d64",1200,"short","orig","sad",FALSE
"2283",486.735,"5e7cbf1f97aaad3121975d64",400,"short","orig","sad",TRUE
"2284",934.41,"5e7cbf1f97aaad3121975d64",400,"short","orig","fear",TRUE
"2285",830.76,"5e7cbf1f97aaad3121975d64",1000,"long","orig","fear",TRUE
"2286",590.945,"5e7cbf1f97aaad3121975d64",800,"long","orig","sad",FALSE
"2287",386.485,"5e7cbf1f97aaad3121975d64",1400,"long","orig","fear",TRUE
"2288",492.2,"5e7cbf1f97aaad3121975d64",400,"short","orig","sad",TRUE
"2289",441.74,"5e7cbf1f97aaad3121975d64",1400,"long","orig","sad",TRUE
"2290",560.385,"5e7cbf1f97aaad3121975d64",1400,"long","orig","fear",TRUE
"2291",454.16,"5e7cbf1f97aaad3121975d64",1200,"long","orig","sad",TRUE
"2292",328.81,"5e7cbf1f97aaad3121975d64",600,"short","orig","fear",TRUE
"2293",653.65,"5e7cbf1f97aaad3121975d64",1200,"long","orig","sad",TRUE
"2294",846.935,"5e7cbf1f97aaad3121975d64",1000,"long","orig","fear",TRUE
"2295",444.055,"5e7cbf1f97aaad3121975d64",1400,"long","orig","fear",TRUE
"2296",363.19,"5e7cbf1f97aaad3121975d64",1400,"long","orig","sad",TRUE
"2297",653.37,"5e7cbf1f97aaad3121975d64",1200,"long","orig","fear",TRUE
"2298",380.265,"5e7cbf1f97aaad3121975d64",800,"long","orig","fear",FALSE
"2299",595.81,"5cf5475052e49400153b3c5d",1400,"long","blob","fear",TRUE
"2300",671.49,"5cf5475052e49400153b3c5d",800,"long","blob","fear",FALSE
"2301",938.385,"5cf5475052e49400153b3c5d",1600,"long","blob","fear",TRUE
"2302",789.17,"5cf5475052e49400153b3c5d",1600,"long","blob","sad",TRUE
"2303",651.45,"5cf5475052e49400153b3c5d",1000,"long","blob","sad",TRUE
"2304",633.11,"5cf5475052e49400153b3c5d",800,"long","blob","fear",FALSE
"2305",32.95,"5cf5475052e49400153b3c5d",1600,"long","blob","fear",TRUE
"2306",61.73,"5cf5475052e49400153b3c5d",600,"short","blob","sad",TRUE
"2307",1538.18,"5cf5475052e49400153b3c5d",400,"short","blob","sad",TRUE
"2308",358.92,"5cf5475052e49400153b3c5d",1200,"long","blob","fear",TRUE
"2309",350.275,"5cf5475052e49400153b3c5d",1200,"long","blob","fear",TRUE
"2310",3437.77,"5cf5475052e49400153b3c5d",800,"long","blob","fear",FALSE
"2311",79.975,"5cf5475052e49400153b3c5d",400,"short","blob","sad",TRUE
"2312",56.955,"5cf5475052e49400153b3c5d",800,"long","blob","sad",FALSE
"2313",746.35,"5cf5475052e49400153b3c5d",400,"short","blob","sad",TRUE
"2314",1212.76,"5cf5475052e49400153b3c5d",800,"long","blob","fear",FALSE
"2315",1117.85,"5cf5475052e49400153b3c5d",400,"short","blob","sad",TRUE
"2316",1640.73,"5cf5475052e49400153b3c5d",1400,"long","blob","sad",TRUE
"2317",356.855,"5cf5475052e49400153b3c5d",1600,"long","blob","fear",TRUE
"2318",1050.11,"5cf5475052e49400153b3c5d",800,"short","blob","sad",TRUE
"2319",511.4,"5ce539d25750af00184b77b4",800,"long","blob","fear",FALSE
"2320",263.8,"5ce539d25750af00184b77b4",1000,"long","blob","sad",TRUE
"2321",1444.2,"5ce539d25750af00184b77b4",600,"short","blob","sad",TRUE
"2322",564.2,"5ce539d25750af00184b77b4",1000,"long","blob","sad",TRUE
"2323",1051.7,"5ce539d25750af00184b77b4",400,"short","blob","sad",TRUE
"2324",489.8,"5ce539d25750af00184b77b4",1400,"long","blob","sad",TRUE
"2325",730.6,"5ce539d25750af00184b77b4",1400,"long","blob","fear",TRUE
"2326",448.6,"5ce539d25750af00184b77b4",400,"short","blob","fear",TRUE
"2327",93.4999,"5ce539d25750af00184b77b4",400,"short","blob","fear",TRUE
"2328",633.9,"5ce539d25750af00184b77b4",1400,"long","blob","fear",TRUE
"2329",1267.5,"5ce539d25750af00184b77b4",1400,"long","blob","sad",TRUE
"2330",676.1,"5ce539d25750af00184b77b4",1000,"long","blob","fear",TRUE
"2331",486.9,"5ce539d25750af00184b77b4",600,"long","blob","sad",FALSE
"2332",437.2,"5ce539d25750af00184b77b4",1600,"long","blob","sad",TRUE
"2333",610.6,"5ce539d25750af00184b77b4",400,"short","blob","fear",TRUE
"2334",1314.6,"5ce539d25750af00184b77b4",400,"short","blob","sad",TRUE
"2335",755.4,"5ce539d25750af00184b77b4",400,"short","blob","fear",TRUE
"2336",383.2,"5ce539d25750af00184b77b4",1400,"long","blob","fear",TRUE
"2337",1193.7,"5ce539d25750af00184b77b4",400,"short","blob","sad",TRUE
"2338",539.4,"5ce539d25750af00184b77b4",1600,"long","blob","fear",TRUE
"2339",2751.38,"5df15d3e192ef006f48c6a49",1600,"long","blob","sad",TRUE
"2340",792.335,"5df15d3e192ef006f48c6a49",1400,"long","blob","sad",TRUE
"2341",2814.59,"5df15d3e192ef006f48c6a49",800,"long","blob","fear",FALSE
"2342",2369.39,"5df15d3e192ef006f48c6a49",1600,"long","blob","sad",TRUE
"2343",1683.16,"5df15d3e192ef006f48c6a49",1600,"long","blob","fear",TRUE
"2344",2231.72,"5df15d3e192ef006f48c6a49",400,"short","blob","fear",TRUE
"2345",1049.44,"5df15d3e192ef006f48c6a49",400,"short","blob","sad",TRUE
"2346",1172.11,"5df15d3e192ef006f48c6a49",800,"long","blob","fear",FALSE
"2347",808.305,"5df15d3e192ef006f48c6a49",400,"short","blob","fear",TRUE
"2348",4438.37,"5df15d3e192ef006f48c6a49",1200,"long","blob","sad",TRUE
"2349",2316.68,"5df15d3e192ef006f48c6a49",400,"short","blob","fear",TRUE
"2350",1137.06,"5df15d3e192ef006f48c6a49",800,"long","blob","sad",FALSE
"2351",2367.3,"5df15d3e192ef006f48c6a49",400,"short","blob","fear",TRUE
"2352",1754.99,"5df15d3e192ef006f48c6a49",600,"long","blob","sad",FALSE
"2353",950.5,"5df15d3e192ef006f48c6a49",1200,"long","blob","sad",TRUE
"2354",2549.83,"5df15d3e192ef006f48c6a49",400,"short","blob","fear",TRUE
"2355",1390.41,"5df15d3e192ef006f48c6a49",600,"short","blob","sad",TRUE
"2356",367.66,"5df15d3e192ef006f48c6a49",400,"short","blob","fear",TRUE
"2357",580.005,"5df15d3e192ef006f48c6a49",600,"short","blob","sad",TRUE
"2358",581.92,"5df15d3e192ef006f48c6a49",1600,"long","blob","fear",TRUE
"2359",1004,"5e3df819d96094073a9c939a",1200,"short","orig","fear",FALSE
"2360",3374,"5e3df819d96094073a9c939a",1000,"short","orig","fear",TRUE
"2361",959,"5e3df819d96094073a9c939a",1200,"long","orig","fear",TRUE
"2362",1844,"5e3df819d96094073a9c939a",400,"short","orig","sad",TRUE
"2363",265,"5e3df819d96094073a9c939a",600,"long","orig","fear",FALSE
"2364",953,"5e3df819d96094073a9c939a",1200,"long","orig","fear",TRUE
"2365",47,"5e3df819d96094073a9c939a",400,"short","orig","fear",TRUE
"2366",2072,"5e3df819d96094073a9c939a",1400,"long","orig","sad",TRUE
"2367",250,"5e3df819d96094073a9c939a",400,"short","orig","sad",TRUE
"2368",1430,"5e3df819d96094073a9c939a",800,"long","orig","fear",FALSE
"2369",1846,"5e3df819d96094073a9c939a",1400,"long","orig","sad",TRUE
"2370",101,"5e3df819d96094073a9c939a",400,"short","orig","sad",TRUE
"2371",463,"5e3df819d96094073a9c939a",1000,"long","orig","sad",TRUE
"2372",1069,"5e3df819d96094073a9c939a",1200,"long","orig","sad",TRUE
"2373",123,"5e3df819d96094073a9c939a",1000,"long","orig","fear",TRUE
"2374",56,"5e3df819d96094073a9c939a",800,"long","orig","fear",FALSE
"2375",480,"5e3df819d96094073a9c939a",600,"short","orig","sad",TRUE
"2376",214,"5e3df819d96094073a9c939a",600,"short","orig","sad",TRUE
"2377",14,"5e3df819d96094073a9c939a",400,"short","orig","sad",TRUE
"2378",709,"5e3df819d96094073a9c939a",1000,"long","orig","fear",TRUE
"2379",1382.6,"5bc1a085471dff00016341ef",1400,"long","blob","fear",TRUE
"2380",829.32,"5bc1a085471dff00016341ef",800,"short","blob","fear",TRUE
"2381",1906.59,"5bc1a085471dff00016341ef",1400,"long","blob","sad",TRUE
"2382",2242.37,"5bc1a085471dff00016341ef",800,"short","blob","fear",TRUE
"2383",1691.22,"5bc1a085471dff00016341ef",400,"short","blob","fear",TRUE
"2384",2951.78,"5bc1a085471dff00016341ef",1000,"short","blob","sad",TRUE
"2385",1300.22,"5bc1a085471dff00016341ef",1600,"long","blob","sad",TRUE
"2386",1235.12,"5bc1a085471dff00016341ef",400,"short","blob","sad",TRUE
"2387",1401.92,"5bc1a085471dff00016341ef",400,"short","blob","sad",TRUE
"2388",1258.52,"5bc1a085471dff00016341ef",1600,"long","blob","fear",TRUE
"2389",2532,"5bc1a085471dff00016341ef",1400,"short","blob","fear",FALSE
"2390",628.535,"5bc1a085471dff00016341ef",400,"short","blob","sad",TRUE
"2391",1092.68,"5bc1a085471dff00016341ef",1200,"long","blob","fear",TRUE
"2392",1765.1,"5bc1a085471dff00016341ef",1000,"short","blob","sad",TRUE
"2393",5422.77,"5bc1a085471dff00016341ef",1400,"long","blob","fear",TRUE
"2394",1601.86,"5bc1a085471dff00016341ef",400,"short","blob","fear",TRUE
"2395",3114.61,"5bc1a085471dff00016341ef",1000,"short","blob","sad",TRUE
"2396",2668.04,"5bc1a085471dff00016341ef",1200,"short","blob","sad",FALSE
"2397",1635.53,"5bc1a085471dff00016341ef",800,"short","blob","fear",TRUE
"2398",1423.09,"5e3a125544ecb323c7d90bfd",400,"short","blob","sad",TRUE
"2399",1851.54,"5e3a125544ecb323c7d90bfd",1200,"long","blob","sad",TRUE
"2400",1056.1,"5e3a125544ecb323c7d90bfd",1600,"long","blob","fear",TRUE
"2401",1057.33,"5e3a125544ecb323c7d90bfd",800,"short","blob","fear",TRUE
"2402",974.2,"5e3a125544ecb323c7d90bfd",800,"short","blob","fear",TRUE
"2403",896.37,"5e3a125544ecb323c7d90bfd",400,"short","blob","fear",TRUE
"2404",791.92,"5e3a125544ecb323c7d90bfd",400,"short","blob","fear",TRUE
"2405",1831.82,"5e3a125544ecb323c7d90bfd",1200,"long","blob","fear",TRUE
"2406",1136.71,"5e3a125544ecb323c7d90bfd",1200,"long","blob","sad",TRUE
"2407",1028.79,"5e3a125544ecb323c7d90bfd",1200,"long","blob","sad",TRUE
"2408",905.1,"5e3a125544ecb323c7d90bfd",400,"short","blob","sad",TRUE
"2409",464.81,"5e3a125544ecb323c7d90bfd",400,"short","blob","sad",TRUE
"2410",592.815,"5e3a125544ecb323c7d90bfd",800,"short","blob","fear",TRUE
"2411",445.235,"5e3a125544ecb323c7d90bfd",800,"long","blob","sad",FALSE
"2412",666.945,"5e3a125544ecb323c7d90bfd",1200,"long","blob","sad",TRUE
"2413",646.66,"5e3a125544ecb323c7d90bfd",1600,"long","blob","fear",TRUE
"2414",633.96,"5e3a125544ecb323c7d90bfd",1200,"long","blob","sad",TRUE
"2415",406.9,"5e3a125544ecb323c7d90bfd",400,"short","blob","fear",TRUE
"2416",525.94,"5e3a125544ecb323c7d90bfd",400,"short","blob","fear",TRUE
"2417",494.715,"5e3a125544ecb323c7d90bfd",1600,"long","blob","sad",TRUE
"2418",6996,"5e722532d302e9150b775daf",400,"short","blob","sad",TRUE
"2419",5614,"5e722532d302e9150b775daf",600,"short","blob","sad",TRUE
"2420",3724,"5e722532d302e9150b775daf",600,"short","blob","fear",TRUE
"2421",6205,"5e722532d302e9150b775daf",400,"short","blob","fear",TRUE
"2422",2440,"5e722532d302e9150b775daf",1000,"long","blob","fear",TRUE
"2423",1660.18,"5e8e520df84fbf114143b0a2",1400,"long","orig","sad",TRUE
"2424",1361,"5e722532d302e9150b775daf",1600,"long","blob","fear",TRUE
"2425",1275.28,"5e8e520df84fbf114143b0a2",1400,"long","orig","fear",TRUE
"2426",2078,"5e722532d302e9150b775daf",600,"short","blob","fear",TRUE
"2427",1175.18,"5e8e520df84fbf114143b0a2",400,"short","orig","sad",TRUE
"2428",406,"5e722532d302e9150b775daf",1000,"long","blob","fear",TRUE
"2429",1598.1,"5e8e520df84fbf114143b0a2",1200,"long","orig","fear",TRUE
"2430",416,"5e722532d302e9150b775daf",1200,"long","blob","fear",TRUE
"2431",906.4,"5e8e520df84fbf114143b0a2",400,"short","orig","fear",TRUE
"2432",554,"5e722532d302e9150b775daf",400,"short","blob","sad",TRUE
"2433",876.345,"5e8e520df84fbf114143b0a2",400,"short","orig","fear",TRUE
"2434",499,"5e722532d302e9150b775daf",400,"short","blob","sad",TRUE
"2435",1137.56,"5e8e520df84fbf114143b0a2",600,"short","orig","fear",TRUE
"2436",1357,"5e722532d302e9150b775daf",400,"short","blob","fear",TRUE
"2437",1060.57,"5e8e520df84fbf114143b0a2",800,"short","orig","sad",TRUE
"2438",675,"5e722532d302e9150b775daf",600,"short","blob","sad",TRUE
"2439",1986.77,"5e8e520df84fbf114143b0a2",1000,"long","orig","fear",TRUE
"2440",1613,"5e722532d302e9150b775daf",800,"short","blob","fear",TRUE
"2441",2579.58,"5e8e520df84fbf114143b0a2",800,"long","orig","fear",FALSE
"2442",373,"5e722532d302e9150b775daf",1000,"long","blob","fear",TRUE
"2443",2553.42,"5e8e520df84fbf114143b0a2",1000,"long","orig","sad",TRUE
"2444",744.74,"5e8e520df84fbf114143b0a2",1400,"long","orig","fear",TRUE
"2445",357,"5e722532d302e9150b775daf",1600,"long","blob","sad",TRUE
"2446",843.525,"5e8e520df84fbf114143b0a2",400,"short","orig","sad",TRUE
"2447",285,"5e722532d302e9150b775daf",1600,"long","blob","sad",TRUE
"2448",1265.75,"5e8e520df84fbf114143b0a2",600,"short","orig","fear",TRUE
"2449",363,"5e722532d302e9150b775daf",1600,"long","blob","sad",TRUE
"2450",562.635,"5e8e520df84fbf114143b0a2",1400,"long","orig","sad",TRUE
"2451",367,"5e722532d302e9150b775daf",1600,"long","blob","sad",TRUE
"2452",720.52,"5e8e520df84fbf114143b0a2",1000,"long","orig","sad",TRUE
"2453",514,"5e722532d302e9150b775daf",400,"short","blob","sad",TRUE
"2454",444.715,"5e8e520df84fbf114143b0a2",600,"short","orig","sad",TRUE
"2455",417.13,"5e8e520df84fbf114143b0a2",1400,"long","orig","sad",TRUE
"2456",936.465,"5e8e520df84fbf114143b0a2",600,"short","orig","sad",TRUE
"2457",505.295,"5e8e520df84fbf114143b0a2",400,"short","orig","fear",TRUE
"2458",2261,"5bf728483db90d0001f48ff7",1400,"short","blob","fear",FALSE
"2459",862,"5bf728483db90d0001f48ff7",1600,"long","blob","fear",TRUE
"2460",757,"5bf728483db90d0001f48ff7",1600,"long","blob","sad",TRUE
"2461",376,"5bf728483db90d0001f48ff7",800,"short","blob","sad",TRUE
"2462",759,"5bf728483db90d0001f48ff7",1000,"long","blob","fear",TRUE
"2463",387,"5bf728483db90d0001f48ff7",600,"short","blob","sad",TRUE
"2464",372,"5bf728483db90d0001f48ff7",400,"short","blob","fear",TRUE
"2465",408,"5bf728483db90d0001f48ff7",1000,"long","blob","fear",TRUE
"2466",449,"5bf728483db90d0001f48ff7",1400,"long","blob","sad",TRUE
"2467",452,"5bf728483db90d0001f48ff7",800,"short","blob","sad",TRUE
"2468",291,"5bf728483db90d0001f48ff7",1400,"long","blob","fear",TRUE
"2469",335,"5bf728483db90d0001f48ff7",400,"short","blob","sad",TRUE
"2470",344,"5bf728483db90d0001f48ff7",1000,"long","blob","fear",TRUE
"2471",580,"5bf728483db90d0001f48ff7",1200,"short","blob","fear",FALSE
"2472",313,"5bf728483db90d0001f48ff7",400,"short","blob","sad",TRUE
"2473",343,"5bf728483db90d0001f48ff7",600,"short","blob","fear",TRUE
"2474",348,"5bf728483db90d0001f48ff7",1400,"long","blob","sad",TRUE
"2475",310,"5bf728483db90d0001f48ff7",1000,"short","blob","fear",TRUE
"2476",341,"5bf728483db90d0001f48ff7",1000,"short","blob","sad",TRUE
"2477",264,"5bf728483db90d0001f48ff7",1200,"long","blob","sad",TRUE
"2478",980.01,"5e245c9c63251a6e1664c873",400,"short","orig","fear",TRUE
"2479",433.64,"5e245c9c63251a6e1664c873",1000,"long","orig","sad",TRUE
"2480",833.535,"5e245c9c63251a6e1664c873",1600,"long","orig","sad",TRUE
"2481",554.73,"5e245c9c63251a6e1664c873",1400,"long","orig","fear",TRUE
"2482",579.43,"5e245c9c63251a6e1664c873",600,"short","orig","sad",TRUE
"2483",330.24,"5e245c9c63251a6e1664c873",400,"short","orig","sad",TRUE
"2484",1100.18,"5e245c9c63251a6e1664c873",800,"long","orig","fear",FALSE
"2485",356.18,"5e245c9c63251a6e1664c873",400,"short","orig","fear",TRUE
"2486",295.385,"5e245c9c63251a6e1664c873",1000,"long","orig","sad",TRUE
"2487",297.875,"5e245c9c63251a6e1664c873",1200,"long","orig","sad",TRUE
"2488",393.675,"5e245c9c63251a6e1664c873",1600,"long","orig","fear",TRUE
"2489",283.335,"5e245c9c63251a6e1664c873",1400,"long","orig","sad",TRUE
"2490",180.62,"5e245c9c63251a6e1664c873",600,"short","orig","sad",TRUE
"2491",322.66,"5e245c9c63251a6e1664c873",600,"short","orig","sad",TRUE
"2492",315.345,"5e245c9c63251a6e1664c873",400,"short","orig","sad",TRUE
"2493",231.325,"5e245c9c63251a6e1664c873",1400,"long","orig","fear",TRUE
"2494",827.475,"5e245c9c63251a6e1664c873",400,"short","orig","fear",TRUE
"2495",282.605,"5e245c9c63251a6e1664c873",400,"short","orig","fear",TRUE
"2496",454.94,"5e245c9c63251a6e1664c873",800,"long","orig","fear",FALSE
"2497",321.6,"5e245c9c63251a6e1664c873",1000,"long","orig","fear",TRUE
"2498",864.79,"5cfa460631d2ef001c22dde5",1600,"long","blob","fear",TRUE
"2499",572.92,"5cfa460631d2ef001c22dde5",600,"short","blob","sad",TRUE
"2500",803.405,"5cfa460631d2ef001c22dde5",400,"short","blob","sad",TRUE
"2501",434.62,"5cfa460631d2ef001c22dde5",600,"short","blob","sad",TRUE
"2502",410.14,"5cfa460631d2ef001c22dde5",800,"short","blob","fear",TRUE
"2503",383.755,"5cfa460631d2ef001c22dde5",1000,"long","blob","fear",TRUE
"2504",347.52,"5cfa460631d2ef001c22dde5",1000,"long","blob","fear",TRUE
"2505",462.58,"5cfa460631d2ef001c22dde5",1600,"long","blob","sad",TRUE
"2506",445.12,"5cfa460631d2ef001c22dde5",600,"short","blob","fear",TRUE
"2507",353.245,"5cfa460631d2ef001c22dde5",400,"short","blob","fear",TRUE
"2508",630.31,"5cfa460631d2ef001c22dde5",800,"long","blob","sad",FALSE
"2509",400.285,"5cfa460631d2ef001c22dde5",1600,"long","blob","sad",TRUE
"2510",468.62,"5cfa460631d2ef001c22dde5",1400,"long","blob","fear",TRUE
"2511",373.95,"5cfa460631d2ef001c22dde5",400,"short","blob","sad",TRUE
